"date";"ticker";"field";"override";"override_period";"value";"extraction_date"
"2006-03-29";IBOV Index;PX_Last;;;37,491.57;"2023-08-21"
"2006-03-30";IBOV Index;PX_Last;;;37,776.76;"2023-08-21"
"2006-03-31";IBOV Index;PX_Last;;;37,951.97;"2023-08-21"
"2006-04-03";IBOV Index;PX_Last;;;38,717.07;"2023-08-21"
"2006-04-04";IBOV Index;PX_Last;;;38,802.26;"2023-08-21"
"2006-04-05";IBOV Index;PX_Last;;;39,053.2;"2023-08-21"
"2006-04-06";IBOV Index;PX_Last;;;39,285.04;"2023-08-21"
"2006-04-07";IBOV Index;PX_Last;;;38,926.49;"2023-08-21"
"2006-04-10";IBOV Index;PX_Last;;;38,474.73;"2023-08-21"
"2006-04-11";IBOV Index;PX_Last;;;37,901.19;"2023-08-21"
"2006-04-12";IBOV Index;PX_Last;;;38,427.41;"2023-08-21"
"2006-04-13";IBOV Index;PX_Last;;;38,082.13;"2023-08-21"
"2006-04-17";IBOV Index;PX_Last;;;38,462.48;"2023-08-21"
"2006-04-18";IBOV Index;PX_Last;;;39,572.47;"2023-08-21"
"2006-04-19";IBOV Index;PX_Last;;;39,937.74;"2023-08-21"
"2006-04-20";IBOV Index;PX_Last;;;39,774.59;"2023-08-21"
"2006-04-24";IBOV Index;PX_Last;;;39,751.3;"2023-08-21"
"2006-04-25";IBOV Index;PX_Last;;;39,738.07;"2023-08-21"
"2006-04-26";IBOV Index;PX_Last;;;40,410.06;"2023-08-21"
"2006-04-27";IBOV Index;PX_Last;;;39,751.44;"2023-08-21"
"2006-04-28";IBOV Index;PX_Last;;;40,363.42;"2023-08-21"
"2006-05-02";IBOV Index;PX_Last;;;41,016.58;"2023-08-21"
"2006-05-03";IBOV Index;PX_Last;;;40,919.76;"2023-08-21"
"2006-05-04";IBOV Index;PX_Last;;;40,975.78;"2023-08-21"
"2006-05-05";IBOV Index;PX_Last;;;41,417.27;"2023-08-21"
"2006-05-08";IBOV Index;PX_Last;;;41,515.49;"2023-08-21"
"2006-05-09";IBOV Index;PX_Last;;;41,979.29;"2023-08-21"
"2006-05-10";IBOV Index;PX_Last;;;41,751.5;"2023-08-21"
"2006-05-11";IBOV Index;PX_Last;;;40,847.07;"2023-08-21"
"2006-05-12";IBOV Index;PX_Last;;;40,211.97;"2023-08-21"
"2006-05-15";IBOV Index;PX_Last;;;39,271.45;"2023-08-21"
"2006-05-16";IBOV Index;PX_Last;;;39,416.44;"2023-08-21"
"2006-05-17";IBOV Index;PX_Last;;;38,290.68;"2023-08-21"
"2006-05-18";IBOV Index;PX_Last;;;37,807.15;"2023-08-21"
"2006-05-19";IBOV Index;PX_Last;;;37,732.86;"2023-08-21"
"2006-05-22";IBOV Index;PX_Last;;;36,496.92;"2023-08-21"
"2006-05-23";IBOV Index;PX_Last;;;36,110;"2023-08-21"
"2006-05-24";IBOV Index;PX_Last;;;35,791.96;"2023-08-21"
"2006-05-25";IBOV Index;PX_Last;;;37,568.66;"2023-08-21"
"2006-05-26";IBOV Index;PX_Last;;;38,629.71;"2023-08-21"
"2006-05-29";IBOV Index;PX_Last;;;38,145.15;"2023-08-21"
"2006-05-30";IBOV Index;PX_Last;;;36,412.51;"2023-08-21"
"2006-05-31";IBOV Index;PX_Last;;;36,530.04;"2023-08-21"
"2006-06-01";IBOV Index;PX_Last;;;37,748.3;"2023-08-21"
"2006-06-02";IBOV Index;PX_Last;;;37,942.18;"2023-08-21"
"2006-06-05";IBOV Index;PX_Last;;;36,739.86;"2023-08-21"
"2006-06-06";IBOV Index;PX_Last;;;36,557.8;"2023-08-21"
"2006-06-07";IBOV Index;PX_Last;;;35,264;"2023-08-21"
"2006-06-08";IBOV Index;PX_Last;;;35,437.78;"2023-08-21"
"2006-06-09";IBOV Index;PX_Last;;;35,074.63;"2023-08-21"
"2006-06-12";IBOV Index;PX_Last;;;33,554.52;"2023-08-21"
"2006-06-13";IBOV Index;PX_Last;;;32,847.61;"2023-08-21"
"2006-06-14";IBOV Index;PX_Last;;;32,941.46;"2023-08-21"
"2006-06-16";IBOV Index;PX_Last;;;34,398.92;"2023-08-21"
"2006-06-19";IBOV Index;PX_Last;;;33,897.35;"2023-08-21"
"2006-06-20";IBOV Index;PX_Last;;;33,632.14;"2023-08-21"
"2006-06-21";IBOV Index;PX_Last;;;34,546.64;"2023-08-21"
"2006-06-22";IBOV Index;PX_Last;;;34,316.77;"2023-08-21"
"2006-06-23";IBOV Index;PX_Last;;;34,661.22;"2023-08-21"
"2006-06-26";IBOV Index;PX_Last;;;34,631.24;"2023-08-21"
"2006-06-27";IBOV Index;PX_Last;;;34,375.73;"2023-08-21"
"2006-06-28";IBOV Index;PX_Last;;;34,834.65;"2023-08-21"
"2006-06-29";IBOV Index;PX_Last;;;36,486.67;"2023-08-21"
"2006-06-30";IBOV Index;PX_Last;;;36,630.66;"2023-08-21"
"2006-07-03";IBOV Index;PX_Last;;;37,357.2;"2023-08-21"
"2006-07-04";IBOV Index;PX_Last;;;37,367.34;"2023-08-21"
"2006-07-05";IBOV Index;PX_Last;;;36,378.03;"2023-08-21"
"2006-07-06";IBOV Index;PX_Last;;;36,533.13;"2023-08-21"
"2006-07-07";IBOV Index;PX_Last;;;36,101.98;"2023-08-21"
"2006-07-10";IBOV Index;PX_Last;;;36,140.64;"2023-08-21"
"2006-07-11";IBOV Index;PX_Last;;;36,553.56;"2023-08-21"
"2006-07-12";IBOV Index;PX_Last;;;36,229.71;"2023-08-21"
"2006-07-13";IBOV Index;PX_Last;;;35,354.28;"2023-08-21"
"2006-07-14";IBOV Index;PX_Last;;;35,349.68;"2023-08-21"
"2006-07-17";IBOV Index;PX_Last;;;34,866.31;"2023-08-21"
"2006-07-18";IBOV Index;PX_Last;;;35,130.42;"2023-08-21"
"2006-07-19";IBOV Index;PX_Last;;;36,785.45;"2023-08-21"
"2006-07-20";IBOV Index;PX_Last;;;35,846.84;"2023-08-21"
"2006-07-21";IBOV Index;PX_Last;;;35,510.4;"2023-08-21"
"2006-07-24";IBOV Index;PX_Last;;;36,224.39;"2023-08-21"
"2006-07-25";IBOV Index;PX_Last;;;36,680.83;"2023-08-21"
"2006-07-26";IBOV Index;PX_Last;;;36,594.3;"2023-08-21"
"2006-07-27";IBOV Index;PX_Last;;;36,887.72;"2023-08-21"
"2006-07-28";IBOV Index;PX_Last;;;37,381.06;"2023-08-21"
"2006-07-31";IBOV Index;PX_Last;;;37,077.12;"2023-08-21"
"2006-08-01";IBOV Index;PX_Last;;;36,839.31;"2023-08-21"
"2006-08-02";IBOV Index;PX_Last;;;37,288.4;"2023-08-21"
"2006-08-03";IBOV Index;PX_Last;;;37,451.19;"2023-08-21"
"2006-08-04";IBOV Index;PX_Last;;;37,847.88;"2023-08-21"
"2006-08-07";IBOV Index;PX_Last;;;37,697.55;"2023-08-21"
"2006-08-08";IBOV Index;PX_Last;;;37,600.44;"2023-08-21"
"2006-08-09";IBOV Index;PX_Last;;;37,255.12;"2023-08-21"
"2006-08-10";IBOV Index;PX_Last;;;37,353.76;"2023-08-21"
"2006-08-11";IBOV Index;PX_Last;;;36,944.43;"2023-08-21"
"2006-08-14";IBOV Index;PX_Last;;;36,556.88;"2023-08-21"
"2006-08-15";IBOV Index;PX_Last;;;37,295.93;"2023-08-21"
"2006-08-16";IBOV Index;PX_Last;;;37,677.81;"2023-08-21"
"2006-08-17";IBOV Index;PX_Last;;;37,558.89;"2023-08-21"
"2006-08-18";IBOV Index;PX_Last;;;37,551.71;"2023-08-21"
"2006-08-21";IBOV Index;PX_Last;;;37,160.6;"2023-08-21"
"2006-08-22";IBOV Index;PX_Last;;;36,677.51;"2023-08-21"
"2006-08-23";IBOV Index;PX_Last;;;35,512.1;"2023-08-21"
"2006-08-24";IBOV Index;PX_Last;;;35,797.26;"2023-08-21"
"2006-08-25";IBOV Index;PX_Last;;;35,957.52;"2023-08-21"
"2006-08-28";IBOV Index;PX_Last;;;36,374.51;"2023-08-21"
"2006-08-29";IBOV Index;PX_Last;;;36,303.67;"2023-08-21"
"2006-08-30";IBOV Index;PX_Last;;;36,313.43;"2023-08-21"
"2006-08-31";IBOV Index;PX_Last;;;36,232.22;"2023-08-21"
"2006-09-01";IBOV Index;PX_Last;;;37,329.15;"2023-08-21"
"2006-09-04";IBOV Index;PX_Last;;;37,693.35;"2023-08-21"
"2006-09-05";IBOV Index;PX_Last;;;37,367.96;"2023-08-21"
"2006-09-06";IBOV Index;PX_Last;;;36,709.87;"2023-08-21"
"2006-09-08";IBOV Index;PX_Last;;;36,558.48;"2023-08-21"
"2006-09-11";IBOV Index;PX_Last;;;35,772.49;"2023-08-21"
"2006-09-12";IBOV Index;PX_Last;;;36,146.66;"2023-08-21"
"2006-09-13";IBOV Index;PX_Last;;;36,549.71;"2023-08-21"
"2006-09-14";IBOV Index;PX_Last;;;36,153.6;"2023-08-21"
"2006-09-15";IBOV Index;PX_Last;;;36,169.93;"2023-08-21"
"2006-09-18";IBOV Index;PX_Last;;;36,482.78;"2023-08-21"
"2006-09-19";IBOV Index;PX_Last;;;35,885.68;"2023-08-21"
"2006-09-20";IBOV Index;PX_Last;;;35,196.59;"2023-08-21"
"2006-09-21";IBOV Index;PX_Last;;;34,830.08;"2023-08-21"
"2006-09-22";IBOV Index;PX_Last;;;34,798.8;"2023-08-21"
"2006-09-25";IBOV Index;PX_Last;;;34,972.74;"2023-08-21"
"2006-09-26";IBOV Index;PX_Last;;;35,818.97;"2023-08-21"
"2006-09-27";IBOV Index;PX_Last;;;36,105.64;"2023-08-21"
"2006-09-28";IBOV Index;PX_Last;;;36,486.19;"2023-08-21"
"2006-09-29";IBOV Index;PX_Last;;;36,449.4;"2023-08-21"
"2006-10-02";IBOV Index;PX_Last;;;37,057.75;"2023-08-21"
"2006-10-03";IBOV Index;PX_Last;;;36,437.55;"2023-08-21"
"2006-10-04";IBOV Index;PX_Last;;;37,749.29;"2023-08-21"
"2006-10-05";IBOV Index;PX_Last;;;37,976.86;"2023-08-21"
"2006-10-06";IBOV Index;PX_Last;;;37,940.44;"2023-08-21"
"2006-10-09";IBOV Index;PX_Last;;;38,406.37;"2023-08-21"
"2006-10-10";IBOV Index;PX_Last;;;38,654.69;"2023-08-21"
"2006-10-11";IBOV Index;PX_Last;;;38,322.21;"2023-08-21"
"2006-10-13";IBOV Index;PX_Last;;;38,850.16;"2023-08-21"
"2006-10-16";IBOV Index;PX_Last;;;39,229.06;"2023-08-21"
"2006-10-17";IBOV Index;PX_Last;;;38,897.5;"2023-08-21"
"2006-10-18";IBOV Index;PX_Last;;;38,685.99;"2023-08-21"
"2006-10-19";IBOV Index;PX_Last;;;38,919.75;"2023-08-21"
"2006-10-20";IBOV Index;PX_Last;;;38,642.82;"2023-08-21"
"2006-10-23";IBOV Index;PX_Last;;;39,226.76;"2023-08-21"
"2006-10-24";IBOV Index;PX_Last;;;39,498.98;"2023-08-21"
"2006-10-25";IBOV Index;PX_Last;;;39,562.63;"2023-08-21"
"2006-10-26";IBOV Index;PX_Last;;;39,644.78;"2023-08-21"
"2006-10-27";IBOV Index;PX_Last;;;39,328.47;"2023-08-21"
"2006-10-30";IBOV Index;PX_Last;;;38,900.49;"2023-08-21"
"2006-10-31";IBOV Index;PX_Last;;;39,262.79;"2023-08-21"
"2006-11-01";IBOV Index;PX_Last;;;39,930.05;"2023-08-21"
"2006-11-03";IBOV Index;PX_Last;;;40,435.18;"2023-08-21"
"2006-11-06";IBOV Index;PX_Last;;;41,246.61;"2023-08-21"
"2006-11-07";IBOV Index;PX_Last;;;41,048.31;"2023-08-21"
"2006-11-08";IBOV Index;PX_Last;;;41,334.23;"2023-08-21"
"2006-11-09";IBOV Index;PX_Last;;;40,815.48;"2023-08-21"
"2006-11-10";IBOV Index;PX_Last;;;40,719.92;"2023-08-21"
"2006-11-13";IBOV Index;PX_Last;;;40,605.79;"2023-08-21"
"2006-11-14";IBOV Index;PX_Last;;;41,290.7;"2023-08-21"
"2006-11-16";IBOV Index;PX_Last;;;41,161.87;"2023-08-21"
"2006-11-17";IBOV Index;PX_Last;;;41,029.43;"2023-08-21"
"2006-11-21";IBOV Index;PX_Last;;;41,570.4;"2023-08-21"
"2006-11-22";IBOV Index;PX_Last;;;41,912.92;"2023-08-21"
"2006-11-23";IBOV Index;PX_Last;;;42,069.83;"2023-08-21"
"2006-11-24";IBOV Index;PX_Last;;;41,757.72;"2023-08-21"
"2006-11-27";IBOV Index;PX_Last;;;40,914.63;"2023-08-21"
"2006-11-28";IBOV Index;PX_Last;;;41,043.15;"2023-08-21"
"2006-11-29";IBOV Index;PX_Last;;;41,970.01;"2023-08-21"
"2006-11-30";IBOV Index;PX_Last;;;41,931.84;"2023-08-21"
"2006-12-01";IBOV Index;PX_Last;;;41,327.07;"2023-08-21"
"2006-12-04";IBOV Index;PX_Last;;;42,654.33;"2023-08-21"
"2006-12-05";IBOV Index;PX_Last;;;43,157.28;"2023-08-21"
"2006-12-06";IBOV Index;PX_Last;;;43,096.16;"2023-08-21"
"2006-12-07";IBOV Index;PX_Last;;;42,909.29;"2023-08-21"
"2006-12-08";IBOV Index;PX_Last;;;42,977.58;"2023-08-21"
"2006-12-11";IBOV Index;PX_Last;;;43,297.06;"2023-08-21"
"2006-12-12";IBOV Index;PX_Last;;;43,018.45;"2023-08-21"
"2006-12-13";IBOV Index;PX_Last;;;43,284.52;"2023-08-21"
"2006-12-14";IBOV Index;PX_Last;;;43,754.56;"2023-08-21"
"2006-12-15";IBOV Index;PX_Last;;;43,595.7;"2023-08-21"
"2006-12-18";IBOV Index;PX_Last;;;43,508.73;"2023-08-21"
"2006-12-19";IBOV Index;PX_Last;;;43,589.72;"2023-08-21"
"2006-12-20";IBOV Index;PX_Last;;;43,502.36;"2023-08-21"
"2006-12-21";IBOV Index;PX_Last;;;43,385.02;"2023-08-21"
"2006-12-22";IBOV Index;PX_Last;;;43,355.73;"2023-08-21"
"2006-12-26";IBOV Index;PX_Last;;;43,603.08;"2023-08-21"
"2006-12-27";IBOV Index;PX_Last;;;44,526.36;"2023-08-21"
"2006-12-28";IBOV Index;PX_Last;;;44,473.71;"2023-08-21"
"2007-01-02";IBOV Index;PX_Last;;;45,382.61;"2023-08-21"
"2007-01-03";IBOV Index;PX_Last;;;44,445.29;"2023-08-21"
"2007-01-04";IBOV Index;PX_Last;;;44,019.77;"2023-08-21"
"2007-01-05";IBOV Index;PX_Last;;;42,245.16;"2023-08-21"
"2007-01-08";IBOV Index;PX_Last;;;42,829.93;"2023-08-21"
"2007-01-09";IBOV Index;PX_Last;;;42,006.78;"2023-08-21"
"2007-01-10";IBOV Index;PX_Last;;;42,335.67;"2023-08-21"
"2007-01-11";IBOV Index;PX_Last;;;42,670.32;"2023-08-21"
"2007-01-12";IBOV Index;PX_Last;;;43,094.97;"2023-08-21"
"2007-01-15";IBOV Index;PX_Last;;;42,919.17;"2023-08-21"
"2007-01-16";IBOV Index;PX_Last;;;42,624.22;"2023-08-21"
"2007-01-17";IBOV Index;PX_Last;;;42,735.48;"2023-08-21"
"2007-01-18";IBOV Index;PX_Last;;;42,477.92;"2023-08-21"
"2007-01-19";IBOV Index;PX_Last;;;43,427.64;"2023-08-21"
"2007-01-22";IBOV Index;PX_Last;;;43,553.3;"2023-08-21"
"2007-01-23";IBOV Index;PX_Last;;;44,177.2;"2023-08-21"
"2007-01-24";IBOV Index;PX_Last;;;44,686.73;"2023-08-21"
"2007-01-26";IBOV Index;PX_Last;;;44,412.35;"2023-08-21"
"2007-01-29";IBOV Index;PX_Last;;;43,573.49;"2023-08-21"
"2007-01-30";IBOV Index;PX_Last;;;44,044.23;"2023-08-21"
"2007-01-31";IBOV Index;PX_Last;;;44,641.6;"2023-08-21"
"2007-02-01";IBOV Index;PX_Last;;;44,815.01;"2023-08-21"
"2007-02-02";IBOV Index;PX_Last;;;44,997.83;"2023-08-21"
"2007-02-05";IBOV Index;PX_Last;;;45,286.17;"2023-08-21"
"2007-02-06";IBOV Index;PX_Last;;;45,351.8;"2023-08-21"
"2007-02-07";IBOV Index;PX_Last;;;44,587.96;"2023-08-21"
"2007-02-08";IBOV Index;PX_Last;;;44,891.94;"2023-08-21"
"2007-02-09";IBOV Index;PX_Last;;;44,284.4;"2023-08-21"
"2007-02-12";IBOV Index;PX_Last;;;43,934.75;"2023-08-21"
"2007-02-13";IBOV Index;PX_Last;;;45,197.45;"2023-08-21"
"2007-02-14";IBOV Index;PX_Last;;;45,995.6;"2023-08-21"
"2007-02-15";IBOV Index;PX_Last;;;45,955.07;"2023-08-21"
"2007-02-16";IBOV Index;PX_Last;;;45,849.03;"2023-08-21"
"2007-02-21";IBOV Index;PX_Last;;;46,090.24;"2023-08-21"
"2007-02-22";IBOV Index;PX_Last;;;46,452.26;"2023-08-21"
"2007-02-23";IBOV Index;PX_Last;;;46,015.79;"2023-08-21"
"2007-02-26";IBOV Index;PX_Last;;;46,207.4;"2023-08-21"
"2007-02-27";IBOV Index;PX_Last;;;43,145.33;"2023-08-21"
"2007-02-28";IBOV Index;PX_Last;;;43,892.31;"2023-08-21"
"2007-03-01";IBOV Index;PX_Last;;;43,516.91;"2023-08-21"
"2007-03-02";IBOV Index;PX_Last;;;42,369.84;"2023-08-21"
"2007-03-05";IBOV Index;PX_Last;;;41,179.16;"2023-08-21"
"2007-03-06";IBOV Index;PX_Last;;;43,218.4;"2023-08-21"
"2007-03-07";IBOV Index;PX_Last;;;42,667.18;"2023-08-21"
"2007-03-08";IBOV Index;PX_Last;;;43,465.83;"2023-08-21"
"2007-03-09";IBOV Index;PX_Last;;;44,133.42;"2023-08-21"
"2007-03-12";IBOV Index;PX_Last;;;44,249.23;"2023-08-21"
"2007-03-13";IBOV Index;PX_Last;;;42,749.38;"2023-08-21"
"2007-03-14";IBOV Index;PX_Last;;;43,288.44;"2023-08-21"
"2007-03-15";IBOV Index;PX_Last;;;43,278.19;"2023-08-21"
"2007-03-16";IBOV Index;PX_Last;;;42,730.04;"2023-08-21"
"2007-03-19";IBOV Index;PX_Last;;;43,712.55;"2023-08-21"
"2007-03-20";IBOV Index;PX_Last;;;44,350.87;"2023-08-21"
"2007-03-21";IBOV Index;PX_Last;;;45,630.86;"2023-08-21"
"2007-03-22";IBOV Index;PX_Last;;;45,424.18;"2023-08-21"
"2007-03-23";IBOV Index;PX_Last;;;45,532.53;"2023-08-21"
"2007-03-26";IBOV Index;PX_Last;;;45,644.56;"2023-08-21"
"2007-03-27";IBOV Index;PX_Last;;;45,206.53;"2023-08-21"
"2007-03-28";IBOV Index;PX_Last;;;44,484.1;"2023-08-21"
"2007-03-29";IBOV Index;PX_Last;;;45,355.13;"2023-08-21"
"2007-03-30";IBOV Index;PX_Last;;;45,804.66;"2023-08-21"
"2007-04-02";IBOV Index;PX_Last;;;45,597.48;"2023-08-21"
"2007-04-03";IBOV Index;PX_Last;;;46,288.16;"2023-08-21"
"2007-04-04";IBOV Index;PX_Last;;;46,553.93;"2023-08-21"
"2007-04-05";IBOV Index;PX_Last;;;46,646.57;"2023-08-21"
"2007-04-09";IBOV Index;PX_Last;;;46,854.71;"2023-08-21"
"2007-04-10";IBOV Index;PX_Last;;;47,174.07;"2023-08-21"
"2007-04-11";IBOV Index;PX_Last;;;46,939.19;"2023-08-21"
"2007-04-12";IBOV Index;PX_Last;;;47,346.56;"2023-08-21"
"2007-04-13";IBOV Index;PX_Last;;;47,926.23;"2023-08-21"
"2007-04-16";IBOV Index;PX_Last;;;48,921.21;"2023-08-21"
"2007-04-17";IBOV Index;PX_Last;;;48,755.48;"2023-08-21"
"2007-04-18";IBOV Index;PX_Last;;;48,709.84;"2023-08-21"
"2007-04-19";IBOV Index;PX_Last;;;48,762.13;"2023-08-21"
"2007-04-20";IBOV Index;PX_Last;;;49,408.18;"2023-08-21"
"2007-04-23";IBOV Index;PX_Last;;;49,162.09;"2023-08-21"
"2007-04-24";IBOV Index;PX_Last;;;49,070.86;"2023-08-21"
"2007-04-25";IBOV Index;PX_Last;;;49,675.59;"2023-08-21"
"2007-04-26";IBOV Index;PX_Last;;;49,067.69;"2023-08-21"
"2007-04-27";IBOV Index;PX_Last;;;49,229.6;"2023-08-21"
"2007-04-30";IBOV Index;PX_Last;;;48,956.39;"2023-08-21"
"2007-05-02";IBOV Index;PX_Last;;;49,471.54;"2023-08-21"
"2007-05-03";IBOV Index;PX_Last;;;50,218.22;"2023-08-21"
"2007-05-04";IBOV Index;PX_Last;;;50,597.79;"2023-08-21"
"2007-05-07";IBOV Index;PX_Last;;;50,281.73;"2023-08-21"
"2007-05-08";IBOV Index;PX_Last;;;50,277.69;"2023-08-21"
"2007-05-09";IBOV Index;PX_Last;;;51,300.13;"2023-08-21"
"2007-05-10";IBOV Index;PX_Last;;;50,234.68;"2023-08-21"
"2007-05-11";IBOV Index;PX_Last;;;50,902.38;"2023-08-21"
"2007-05-14";IBOV Index;PX_Last;;;50,510.76;"2023-08-21"
"2007-05-15";IBOV Index;PX_Last;;;50,518.21;"2023-08-21"
"2007-05-16";IBOV Index;PX_Last;;;51,737.56;"2023-08-21"
"2007-05-17";IBOV Index;PX_Last;;;51,631.47;"2023-08-21"
"2007-05-18";IBOV Index;PX_Last;;;52,077.68;"2023-08-21"
"2007-05-21";IBOV Index;PX_Last;;;52,423.45;"2023-08-21"
"2007-05-22";IBOV Index;PX_Last;;;52,208.09;"2023-08-21"
"2007-05-23";IBOV Index;PX_Last;;;51,812.5;"2023-08-21"
"2007-05-24";IBOV Index;PX_Last;;;50,530.65;"2023-08-21"
"2007-05-25";IBOV Index;PX_Last;;;51,617.97;"2023-08-21"
"2007-05-28";IBOV Index;PX_Last;;;52,119.97;"2023-08-21"
"2007-05-29";IBOV Index;PX_Last;;;51,713.18;"2023-08-21"
"2007-05-30";IBOV Index;PX_Last;;;52,527.65;"2023-08-21"
"2007-05-31";IBOV Index;PX_Last;;;52,268.46;"2023-08-21"
"2007-06-01";IBOV Index;PX_Last;;;53,422.67;"2023-08-21"
"2007-06-04";IBOV Index;PX_Last;;;53,242.68;"2023-08-21"
"2007-06-05";IBOV Index;PX_Last;;;53,162.21;"2023-08-21"
"2007-06-06";IBOV Index;PX_Last;;;52,049.31;"2023-08-21"
"2007-06-08";IBOV Index;PX_Last;;;52,329.68;"2023-08-21"
"2007-06-11";IBOV Index;PX_Last;;;52,776.84;"2023-08-21"
"2007-06-12";IBOV Index;PX_Last;;;51,797.14;"2023-08-21"
"2007-06-13";IBOV Index;PX_Last;;;52,993.73;"2023-08-21"
"2007-06-14";IBOV Index;PX_Last;;;53,712.89;"2023-08-21"
"2007-06-15";IBOV Index;PX_Last;;;54,518.63;"2023-08-21"
"2007-06-18";IBOV Index;PX_Last;;;54,730.44;"2023-08-21"
"2007-06-19";IBOV Index;PX_Last;;;54,643.72;"2023-08-21"
"2007-06-20";IBOV Index;PX_Last;;;54,029.24;"2023-08-21"
"2007-06-21";IBOV Index;PX_Last;;;54,656.88;"2023-08-21"
"2007-06-22";IBOV Index;PX_Last;;;54,267.1;"2023-08-21"
"2007-06-25";IBOV Index;PX_Last;;;54,041.57;"2023-08-21"
"2007-06-26";IBOV Index;PX_Last;;;53,851.68;"2023-08-21"
"2007-06-27";IBOV Index;PX_Last;;;54,143.07;"2023-08-21"
"2007-06-28";IBOV Index;PX_Last;;;54,146.59;"2023-08-21"
"2007-06-29";IBOV Index;PX_Last;;;54,392.06;"2023-08-21"
"2007-07-02";IBOV Index;PX_Last;;;55,371.21;"2023-08-21"
"2007-07-03";IBOV Index;PX_Last;;;55,699.69;"2023-08-21"
"2007-07-04";IBOV Index;PX_Last;;;55,696.47;"2023-08-21"
"2007-07-05";IBOV Index;PX_Last;;;55,932.34;"2023-08-21"
"2007-07-06";IBOV Index;PX_Last;;;56,443.73;"2023-08-21"
"2007-07-10";IBOV Index;PX_Last;;;55,882.7;"2023-08-21"
"2007-07-11";IBOV Index;PX_Last;;;56,356.13;"2023-08-21"
"2007-07-12";IBOV Index;PX_Last;;;57,613.05;"2023-08-21"
"2007-07-13";IBOV Index;PX_Last;;;57,644.16;"2023-08-21"
"2007-07-16";IBOV Index;PX_Last;;;57,374.4;"2023-08-21"
"2007-07-17";IBOV Index;PX_Last;;;57,659.65;"2023-08-21"
"2007-07-18";IBOV Index;PX_Last;;;57,555.85;"2023-08-21"
"2007-07-19";IBOV Index;PX_Last;;;58,124.57;"2023-08-21"
"2007-07-20";IBOV Index;PX_Last;;;57,442.74;"2023-08-21"
"2007-07-23";IBOV Index;PX_Last;;;58,036.77;"2023-08-21"
"2007-07-24";IBOV Index;PX_Last;;;55,794.57;"2023-08-21"
"2007-07-25";IBOV Index;PX_Last;;;56,001.3;"2023-08-21"
"2007-07-26";IBOV Index;PX_Last;;;53,893.15;"2023-08-21"
"2007-07-27";IBOV Index;PX_Last;;;52,922.23;"2023-08-21"
"2007-07-30";IBOV Index;PX_Last;;;54,572.61;"2023-08-21"
"2007-07-31";IBOV Index;PX_Last;;;54,182.5;"2023-08-21"
"2007-08-01";IBOV Index;PX_Last;;;54,233.87;"2023-08-21"
"2007-08-02";IBOV Index;PX_Last;;;54,690.92;"2023-08-21"
"2007-08-03";IBOV Index;PX_Last;;;52,846.38;"2023-08-21"
"2007-08-06";IBOV Index;PX_Last;;;53,091.1;"2023-08-21"
"2007-08-07";IBOV Index;PX_Last;;;53,802.48;"2023-08-21"
"2007-08-08";IBOV Index;PX_Last;;;55,241.37;"2023-08-21"
"2007-08-09";IBOV Index;PX_Last;;;53,430.84;"2023-08-21"
"2007-08-10";IBOV Index;PX_Last;;;52,638.13;"2023-08-21"
"2007-08-13";IBOV Index;PX_Last;;;52,434.01;"2023-08-21"
"2007-08-14";IBOV Index;PX_Last;;;50,911.75;"2023-08-21"
"2007-08-15";IBOV Index;PX_Last;;;49,285.3;"2023-08-21"
"2007-08-16";IBOV Index;PX_Last;;;48,015.55;"2023-08-21"
"2007-08-17";IBOV Index;PX_Last;;;48,558.76;"2023-08-21"
"2007-08-20";IBOV Index;PX_Last;;;49,206.36;"2023-08-21"
"2007-08-21";IBOV Index;PX_Last;;;49,815.08;"2023-08-21"
"2007-08-22";IBOV Index;PX_Last;;;51,744.56;"2023-08-21"
"2007-08-23";IBOV Index;PX_Last;;;51,848.23;"2023-08-21"
"2007-08-24";IBOV Index;PX_Last;;;52,997.56;"2023-08-21"
"2007-08-27";IBOV Index;PX_Last;;;53,078.15;"2023-08-21"
"2007-08-28";IBOV Index;PX_Last;;;51,645.33;"2023-08-21"
"2007-08-29";IBOV Index;PX_Last;;;52,734.64;"2023-08-21"
"2007-08-30";IBOV Index;PX_Last;;;52,857.84;"2023-08-21"
"2007-08-31";IBOV Index;PX_Last;;;54,637.24;"2023-08-21"
"2007-09-03";IBOV Index;PX_Last;;;54,832.51;"2023-08-21"
"2007-09-04";IBOV Index;PX_Last;;;55,250.47;"2023-08-21"
"2007-09-05";IBOV Index;PX_Last;;;54,407.83;"2023-08-21"
"2007-09-06";IBOV Index;PX_Last;;;54,569;"2023-08-21"
"2007-09-10";IBOV Index;PX_Last;;;52,652.57;"2023-08-21"
"2007-09-11";IBOV Index;PX_Last;;;53,920.57;"2023-08-21"
"2007-09-12";IBOV Index;PX_Last;;;53,882.71;"2023-08-21"
"2007-09-13";IBOV Index;PX_Last;;;54,908.18;"2023-08-21"
"2007-09-14";IBOV Index;PX_Last;;;54,671;"2023-08-21"
"2007-09-17";IBOV Index;PX_Last;;;54,340.54;"2023-08-21"
"2007-09-18";IBOV Index;PX_Last;;;56,666.3;"2023-08-21"
"2007-09-19";IBOV Index;PX_Last;;;57,264.22;"2023-08-21"
"2007-09-20";IBOV Index;PX_Last;;;56,906.44;"2023-08-21"
